instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
5,2011-01-05,Springer,2011,1,Not Holiday,Wednesday,Working Day,1,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,110,Springer,2011,1,18,Holiday,Wednesday,Working Day,1,9.84,12.120000000000001,38.0,8.9981,3,166,169
5,2011-01-05,Springer,2011,1,Not Holiday,Wednesday,Working Day,1,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,111,Springer,2011,1,19,Holiday,Wednesday,Working Day,1,9.84,12.879999999999999,38.0,7.0015,5,127,132
5,2011-01-05,Springer,2011,1,Not Holiday,Wednesday,Working Day,1,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,112,Springer,2011,1,20,Holiday,Wednesday,Working Day,1,9.02,11.365,47.0,11.0014,7,82,89
5,2011-01-05,Springer,2011,1,Not Holiday,Wednesday,Working Day,1,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,113,Springer,2011,1,21,Holiday,Wednesday,Working Day,1,8.200000000000001,9.85,51.0,12.998000000000001,3,40,43
5,2011-01-05,Springer,2011,1,Not Holiday,Wednesday,Working Day,1,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,114,Springer,2011,1,22,Holiday,Wednesday,Working Day,1,7.38,9.85,55.00000000000001,8.9981,1,41,42
5,2011-01-05,Springer,2011,1,Not Holiday,Wednesday,Working Day,1,9.305237,11.4635,43.695699999999995,12.522300000000001,82,1518,1600,115,Springer,2011,1,23,Holiday,Wednesday,Working Day,1,8.200000000000001,12.879999999999999,47.0,0.0,1,18,19
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,116,Springer,2011,1,0,Holiday,Thursday,Working Day,1,7.38,12.120000000000001,55.00000000000001,0.0,0,11,11
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,117,Springer,2011,1,1,Holiday,Thursday,Working Day,1,6.5600000000000005,11.365,64.0,0.0,0,4,4
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,118,Springer,2011,1,2,Holiday,Thursday,Working Day,1,6.5600000000000005,11.365,64.0,0.0,0,2,2
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,119,Springer,2011,1,4,Holiday,Thursday,Working Day,2,6.5600000000000005,9.85,64.0,6.0032,0,1,1
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,120,Springer,2011,1,5,Holiday,Thursday,Working Day,2,5.74,9.09,69.0,6.0032,0,4,4
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,121,Springer,2011,1,6,Holiday,Thursday,Working Day,2,5.74,8.334999999999999,63.0,7.0015,0,36,36
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,122,Springer,2011,1,7,Holiday,Thursday,Working Day,2,6.5600000000000005,11.365,59.0,0.0,0,95,95
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,123,Springer,2011,1,8,Holiday,Thursday,Working Day,1,6.5600000000000005,11.365,59.0,0.0,3,216,219
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,124,Springer,2011,1,9,Holiday,Thursday,Working Day,2,7.38,12.120000000000001,51.0,0.0,6,116,122
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,125,Springer,2011,1,10,Holiday,Thursday,Working Day,1,8.200000000000001,12.879999999999999,47.0,0.0,3,42,45
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,126,Springer,2011,1,11,Holiday,Thursday,Working Day,1,9.02,12.879999999999999,44.0,6.0032,2,57,59
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,127,Springer,2011,1,12,Holiday,Thursday,Working Day,1,10.66,14.395,35.0,0.0,6,78,84
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,128,Springer,2011,1,13,Holiday,Thursday,Working Day,1,10.66,13.635,35.0,7.0015,12,55,67
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,129,Springer,2011,1,14,Holiday,Thursday,Working Day,1,11.48,13.635,36.0,11.0014,11,59,70
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,130,Springer,2011,1,15,Holiday,Thursday,Working Day,1,11.48,13.635,36.0,0.0,8,54,62
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,131,Springer,2011,1,16,Holiday,Thursday,Working Day,1,10.66,12.879999999999999,38.0,11.0014,12,74,86
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,132,Springer,2011,1,17,Holiday,Thursday,Working Day,1,9.02,11.365,51.0,11.0014,9,163,172
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,133,Springer,2011,1,18,Holiday,Thursday,Working Day,1,9.02,11.365,51.0,8.9981,5,158,163
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,134,Springer,2011,1,19,Holiday,Thursday,Working Day,1,9.02,12.879999999999999,55.00000000000001,6.0032,3,109,112
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,135,Springer,2011,1,20,Holiday,Thursday,Working Day,1,8.200000000000001,10.605,51.0,11.0014,3,66,69
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,136,Springer,2011,1,21,Holiday,Thursday,Working Day,2,9.02,10.605,55.00000000000001,15.001299999999999,0,48,48
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,137,Springer,2011,1,22,Holiday,Thursday,Working Day,2,9.02,10.605,51.0,19.0012,1,51,52
6,2011-01-06,Springer,2011,1,Not Holiday,Thursday,Working Day,1,8.378268,11.66045,51.8261,6.0008684,88,1518,1606,138,Springer,2011,1,23,Holiday,Thursday,Working Day,2,8.200000000000001,9.85,59.0,12.998000000000001,4,19,23
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,139,Springer,2011,1,0,Holiday,Friday,Working Day,2,8.200000000000001,9.85,64.0,12.998000000000001,4,13,17
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,140,Springer,2011,1,1,Holiday,Friday,Working Day,2,8.200000000000001,9.85,69.0,15.001299999999999,2,5,7
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,141,Springer,2011,1,2,Holiday,Friday,Working Day,2,8.200000000000001,9.85,69.0,15.001299999999999,0,1,1
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,142,Springer,2011,1,4,Holiday,Friday,Working Day,2,8.200000000000001,10.605,69.0,8.9981,0,1,1
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,143,Springer,2011,1,5,Holiday,Friday,Working Day,3,9.02,13.635,55.00000000000001,0.0,0,5,5
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,144,Springer,2011,1,6,Holiday,Friday,Working Day,2,8.200000000000001,12.879999999999999,69.0,0.0,8,26,34
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,145,Springer,2011,1,7,Holiday,Friday,Working Day,1,8.200000000000001,10.605,69.0,8.9981,8,76,84
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,146,Springer,2011,1,8,Holiday,Friday,Working Day,1,8.200000000000001,9.85,51.0,16.997899999999998,20,190,210
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,147,Springer,2011,1,9,Holiday,Friday,Working Day,1,8.200000000000001,9.09,47.0,19.999499999999998,9,125,134
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,148,Springer,2011,1,10,Holiday,Friday,Working Day,1,9.02,9.85,37.0,22.0028,16,47,63
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,149,Springer,2011,1,11,Holiday,Friday,Working Day,2,8.200000000000001,9.85,40.0,15.001299999999999,19,48,67
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,150,Springer,2011,1,12,Holiday,Friday,Working Day,2,8.200000000000001,9.85,37.0,16.997899999999998,9,50,59
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,151,Springer,2011,1,13,Holiday,Friday,Working Day,2,8.200000000000001,9.09,37.0,19.0012,9,64,73
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,152,Springer,2011,1,14,Holiday,Friday,Working Day,2,8.200000000000001,9.85,40.0,16.997899999999998,7,43,50
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,153,Springer,2011,1,15,Holiday,Friday,Working Day,2,8.200000000000001,10.605,37.0,11.0014,9,63,72
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,154,Springer,2011,1,16,Holiday,Friday,Working Day,2,8.200000000000001,10.605,37.0,11.0014,5,82,87
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,155,Springer,2011,1,17,Holiday,Friday,Working Day,2,8.200000000000001,12.879999999999999,37.0,0.0,9,178,187
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,156,Springer,2011,1,18,Holiday,Friday,Working Day,1,8.200000000000001,11.365,40.0,6.0032,7,116,123
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,157,Springer,2011,1,19,Holiday,Friday,Working Day,1,6.5600000000000005,9.85,55.00000000000001,6.0032,3,92,95
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,158,Springer,2011,1,20,Holiday,Friday,Working Day,1,7.38,10.605,47.0,7.0015,1,50,51
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,159,Springer,2011,1,21,Holiday,Friday,Working Day,1,7.38,9.85,47.0,8.9981,0,39,39
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,160,Springer,2011,1,22,Holiday,Friday,Working Day,2,7.38,9.85,43.0,11.0014,2,34,36
7,2011-01-07,Springer,2011,1,Not Holiday,Friday,Working Day,2,8.057402,10.44195,49.8696,11.304642,148,1362,1510,161,Springer,2011,1,23,Holiday,Friday,Working Day,2,7.38,9.85,51.0,11.0014,1,14,15
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,162,Springer,2011,1,0,Holiday,Saturday,Holiday,2,7.38,9.85,51.0,11.0014,1,24,25
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,163,Springer,2011,1,1,Holiday,Saturday,Holiday,2,7.38,10.605,55.00000000000001,6.0032,1,15,16
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,164,Springer,2011,1,2,Holiday,Saturday,Holiday,2,7.38,12.120000000000001,55.00000000000001,0.0,3,13,16
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,165,Springer,2011,1,3,Holiday,Saturday,Holiday,3,7.38,9.85,55.00000000000001,11.0014,0,7,7
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,166,Springer,2011,1,4,Holiday,Saturday,Holiday,3,7.38,9.85,55.00000000000001,11.0014,0,1,1
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,167,Springer,2011,1,5,Holiday,Saturday,Holiday,2,6.5600000000000005,8.334999999999999,74.0,11.0014,0,5,5
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,168,Springer,2011,1,6,Holiday,Saturday,Holiday,2,6.5600000000000005,8.334999999999999,74.0,11.0014,0,2,2
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,169,Springer,2011,1,7,Holiday,Saturday,Holiday,2,6.5600000000000005,9.09,74.0,7.0015,1,8,9
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,170,Springer,2011,1,8,Holiday,Saturday,Holiday,3,6.5600000000000005,9.09,93.0,7.0015,0,15,15
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,171,Springer,2011,1,9,Holiday,Saturday,Holiday,3,6.5600000000000005,9.09,93.0,7.0015,0,20,20
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,172,Springer,2011,1,10,Holiday,Saturday,Holiday,2,7.38,9.85,80.0,11.0014,5,56,61
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,173,Springer,2011,1,11,Holiday,Saturday,Holiday,2,8.200000000000001,9.09,69.0,26.0027,2,60,62
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,174,Springer,2011,1,12,Holiday,Saturday,Holiday,2,8.200000000000001,9.09,59.0,23.9994,8,90,98
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,175,Springer,2011,1,13,Holiday,Saturday,Holiday,1,8.200000000000001,9.09,44.0,22.0028,7,95,102
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,176,Springer,2011,1,14,Holiday,Saturday,Holiday,1,8.200000000000001,8.334999999999999,32.0,32.9975,12,83,95
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,177,Springer,2011,1,15,Holiday,Saturday,Holiday,1,8.200000000000001,8.334999999999999,32.0,30.002599999999997,5,69,74
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,178,Springer,2011,1,16,Holiday,Saturday,Holiday,1,7.38,6.819999999999999,28.999999999999996,30.002599999999997,8,68,76
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,179,Springer,2011,1,17,Holiday,Saturday,Holiday,1,6.5600000000000005,6.0600000000000005,37.0,36.9974,5,64,69
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,180,Springer,2011,1,18,Holiday,Saturday,Holiday,1,5.74,6.0600000000000005,39.0,19.999499999999998,3,52,55
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,181,Springer,2011,1,19,Holiday,Saturday,Holiday,1,5.74,6.0600000000000005,36.0,16.997899999999998,4,26,30
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,182,Springer,2011,1,20,Holiday,Saturday,Holiday,1,4.92,6.0600000000000005,36.0,16.997899999999998,0,28,28
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,183,Springer,2011,1,21,Holiday,Saturday,Holiday,1,4.92,5.305,39.0,23.9994,2,35,37
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,184,Springer,2011,1,22,Holiday,Saturday,Holiday,1,4.92,5.305,36.0,26.0027,1,33,34
8,2011-01-08,Springer,2011,1,Not Holiday,Saturday,Holiday,2,6.765000000000001,8.1127,53.5833,17.875868,68,891,959,185,Springer,2011,1,23,Holiday,Saturday,Holiday,1,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0,22,22
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,186,Springer,2011,1,0,Holiday,Sunday,Holiday,1,4.1000000000000005,3.7900000000000005,42.0,26.0027,1,24,25
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,187,Springer,2011,1,1,Holiday,Sunday,Holiday,1,4.1000000000000005,3.0300000000000002,42.0,31.0009,0,12,12
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,188,Springer,2011,1,2,Holiday,Sunday,Holiday,1,4.1000000000000005,3.0300000000000002,46.0,31.0009,0,11,11
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,189,Springer,2011,1,3,Holiday,Sunday,Holiday,1,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0,4,4
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,190,Springer,2011,1,4,Holiday,Sunday,Holiday,1,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,191,Springer,2011,1,5,Holiday,Sunday,Holiday,1,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,192,Springer,2011,1,6,Holiday,Sunday,Holiday,1,4.1000000000000005,4.545,49.0,19.0012,0,1,1
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,193,Springer,2011,1,7,Holiday,Sunday,Holiday,1,3.2800000000000002,4.545,53.0,12.998000000000001,1,5,6
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,194,Springer,2011,1,8,Holiday,Sunday,Holiday,1,4.1000000000000005,4.545,49.0,19.0012,0,10,10
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,195,Springer,2011,1,9,Holiday,Sunday,Holiday,1,4.92,3.7900000000000005,46.0,35.0008,0,19,19
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,196,Springer,2011,1,10,Holiday,Sunday,Holiday,1,5.74,5.305,43.0,26.0027,0,49,49
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,197,Springer,2011,1,11,Holiday,Sunday,Holiday,1,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,198,Springer,2011,1,12,Holiday,Sunday,Holiday,1,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,199,Springer,2011,1,13,Holiday,Sunday,Holiday,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,200,Springer,2011,1,14,Holiday,Sunday,Holiday,1,9.02,9.09,32.0,31.0009,8,64,72
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,201,Springer,2011,1,15,Holiday,Sunday,Holiday,1,9.02,9.85,35.0,23.9994,5,77,82
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,202,Springer,2011,1,16,Holiday,Sunday,Holiday,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,203,Springer,2011,1,17,Holiday,Sunday,Holiday,1,7.38,7.575,37.0,26.0027,3,59,62
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,204,Springer,2011,1,18,Holiday,Sunday,Holiday,1,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,205,Springer,2011,1,19,Holiday,Sunday,Holiday,1,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,206,Springer,2011,1,20,Holiday,Sunday,Holiday,1,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,207,Springer,2011,1,21,Holiday,Sunday,Holiday,1,5.74,5.305,46.0,27.999299999999998,1,19,20
9,2011-01-09,Springer,2011,1,Not Holiday,Sunday,Holiday,1,5.671653,5.80875,43.416700000000006,24.25065,54,768,822,208,Springer,2011,1,22,Holiday,Sunday,Holiday,1,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15
